email_opens,website_visits,brochure_downloads,contact_attempts,home_age,home_size_sqft,current_heating_age,estimated_income,credit_score,heating_degree_days,electricity_rate,referral,previous_customer,homeowner,time_in_home,converted,conversion_probability,predicted_conversion,lead_priority
1,1,1,2,27,3312,13,69446,618,1281,0.1044696119450027,0,0,1,1,0,7.55254994894322e-05,0,Low
4,3,1,1,11,2062,2,92632,637,5427,0.1855352924723728,0,0,1,1,0,7.422311756083465e-05,0,Low
2,3,0,0,1,867,7,96515,698,4509,0.1568942472442099,0,0,1,13,0,7.422311756083465e-05,0,Low
1,3,1,1,8,3047,16,81175,624,5566,0.0807720448272263,0,0,1,14,0,7.422311756083465e-05,0,Low
2,3,0,1,10,1725,3,78598,585,4969,0.156651526669255,0,0,1,0,0,7.422311756083465e-05,0,Low
1,3,0,1,6,1375,11,80187,604,3819,0.1258186821376583,0,0,1,1,0,7.422311756083465e-05,0,Low
1,3,0,1,8,1324,6,86431,551,5504,0.1065885555352921,0,0,1,2,0,7.422311756083465e-05,0,Low
3,3,1,1,0,1374,19,81453,559,3660,0.1431615764659957,0,0,0,5,0,7.422311756083465e-05,0,Low
0,3,0,1,10,2204,9,85325,507,4924,0.2058426668950058,0,0,1,9,0,7.422311756083465e-05,0,Low
2,3,0,0,9,1941,7,93381,555,5220,0.0801911434506778,0,0,1,7,0,7.422311756083465e-05,0,Low
3,3,0,1,2,3283,23,84894,647,4055,0.1459915302444651,0,0,0,0,0,7.422311756083465e-05,0,Low
2,3,1,1,6,1539,2,97026,686,5225,0.1571664295173465,0,0,1,11,0,7.422311756083465e-05,0,Low
4,3,1,0,4,2868,2,92119,620,5625,0.1482690121970493,0,0,0,3,0,7.422311756083465e-05,0,Low
2,3,0,0,3,1201,1,83664,564,3666,0.1039810181449968,0,0,1,12,0,7.422311756083465e-05,0,Low
3,3,0,1,12,1158,2,79221,609,4912,0.0995654785634432,0,0,1,0,0,7.422311756083465e-05,0,Low
2,2,0,0,16,2898,18,97923,646,3638,0.0838509081332107,1,0,1,5,0,7.353614965552579e-05,0,Low
1,2,0,1,20,2484,19,88595,673,3179,0.1461490896633661,1,0,1,1,0,7.353614965552579e-05,0,Low
1,1,0,1,22,3225,0,95527,639,3053,0.0903702368460021,0,0,0,9,0,7.120634801364421e-05,0,Low
1,0,1,1,19,2201,0,84808,711,3025,0.1023977377897849,0,0,0,7,0,7.120634801364421e-05,0,Low
0,1,1,1,16,3329,14,97629,588,3031,0.1873159978160636,0,0,1,12,0,7.120634801364421e-05,0,Low
3,0,0,2,18,958,18,75983,678,3024,0.110518073404114,0,1,1,9,0,7.120634801364421e-05,0,Low
0,1,0,1,30,2350,8,85676,611,5677,0.1169087056602941,0,0,0,9,0,6.871775335981828e-05,0,Low
1,0,0,1,36,3393,20,87166,513,3856,0.0907055190874839,0,0,0,8,0,6.871775335981828e-05,0,Low
1,2,0,0,26,1691,15,95961,650,3879,0.1258078025817979,0,0,1,3,0,6.871775335981828e-05,0,Low
1,1,0,0,32,1335,1,76781,546,4659,0.0982052111899478,0,0,1,12,0,6.871775335981828e-05,0,Low
2,1,0,0,15,1432,17,74777,553,5420,0.1925277699947618,0,0,1,2,0,6.871775335981828e-05,0,Low
0,1,0,1,30,3197,1,91036,580,3738,0.0873682823095804,0,0,1,6,0,6.871775335981828e-05,0,Low
1,0,1,0,27,2026,9,77163,746,5299,0.1115838356317345,0,0,0,10,0,6.871775335981828e-05,0,Low
2,0,1,0,34,2971,2,96656,704,4665,0.1750207742726365,0,0,0,11,0,6.871775335981828e-05,0,Low
2,1,1,0,24,2624,19,86262,643,3224,0.1236649536963039,0,1,1,6,0,6.871775335981828e-05,0,Low
3,0,0,0,39,3377,22,83268,656,3989,0.166010160712525,0,0,1,5,0,6.871775335981828e-05,0,Low
3,0,0,1,15,3140,5,88652,673,3538,0.1656452798616383,0,0,1,8,0,6.871775335981828e-05,0,Low
2,0,1,0,30,3001,9,98462,684,3840,0.1596685468958675,0,0,1,4,0,6.871775335981828e-05,0,Low
2,1,0,0,26,1845,9,76684,727,3196,0.1007977161640846,0,0,1,13,0,6.871775335981828e-05,0,Low
2,2,1,0,24,1520,7,85027,655,5904,0.1455267970080069,0,0,1,14,0,6.871775335981828e-05,0,Low
2,1,0,0,18,2515,12,99413,649,5536,0.1368328630423207,0,0,1,14,0,6.871775335981828e-05,0,Low
1,1,0,1,36,2338,13,76054,634,3559,0.1283910407568828,0,0,1,3,0,6.871775335981828e-05,0,Low
3,1,0,1,35,881,8,85789,529,5882,0.1401286118250042,0,0,1,1,0,6.871775335981828e-05,0,Low
2,1,1,1,29,1330,0,89068,651,5405,0.1623580981386674,0,0,1,7,0,6.871775335981828e-05,0,Low
3,1,1,1,26,1801,7,96138,558,5888,0.1066455312164867,0,0,1,0,0,6.871775335981828e-05,0,Low
1,0,0,1,27,3011,12,78728,528,4811,0.2191493397476052,0,0,1,6,0,6.871775335981828e-05,0,Low
0,1,0,1,34,909,6,98081,567,5844,0.145746178730065,0,0,1,7,0,6.871775335981828e-05,0,Low
2,2,0,0,34,2987,22,82904,643,3269,0.1249890392848309,0,0,0,5,0,6.871775335981828e-05,0,Low
3,0,0,1,26,946,4,90840,514,3403,0.1886929342984876,0,0,1,3,0,6.871775335981828e-05,0,Low
2,2,0,1,30,1460,11,84103,599,5207,0.1406685526810776,0,1,1,7,0,6.871775335981828e-05,0,Low
1,1,0,1,26,1095,2,74492,617,4005,0.130475033545897,0,0,1,7,0,6.871775335981828e-05,0,Low
0,0,0,1,24,1691,20,76078,599,3749,0.1208560166997812,0,0,1,13,0,6.871775335981828e-05,0,Low
3,1,0,0,29,2682,11,80535,638,5138,0.1190795653753954,0,0,1,5,0,6.871775335981828e-05,0,Low
4,0,0,0,15,2109,0,94525,538,4301,0.0832449136995785,0,0,1,5,0,6.871775335981828e-05,0,Low
1,0,0,1,30,2072,1,96134,564,3524,0.1778027874581485,0,0,0,8,0,6.871775335981828e-05,0,Low
3,0,1,1,15,1098,10,96771,624,4832,0.1069875800901672,0,0,1,5,0,6.871775335981828e-05,0,Low
2,1,0,1,34,3445,10,75203,696,5536,0.1936078194448615,0,0,1,9,0,6.871775335981828e-05,0,Low
3,2,0,0,37,3083,3,77275,594,4295,0.1954677217309564,0,0,1,2,0,6.871775335981828e-05,0,Low
1,2,1,0,31,1501,3,76342,591,4387,0.1360012638819028,0,0,1,6,0,6.871775335981828e-05,0,Low
0,0,0,0,33,1909,22,85424,712,3798,0.1652207599114299,0,0,0,10,0,6.871775335981828e-05,0,Low
1,2,1,0,24,1851,0,93607,700,3439,0.1215776995836962,0,0,1,4,0,6.871775335981828e-05,0,Low
1,1,0,1,23,3391,4,91611,597,4633,0.1071128116800576,0,0,1,6,0,6.871775335981828e-05,0,Low
2,2,1,0,30,1055,15,94988,740,4052,0.0968629153017819,0,0,1,9,0,6.871775335981828e-05,0,Low
1,1,0,0,34,2991,1,83434,670,3478,0.2133522173243285,0,0,1,1,0,6.871775335981828e-05,0,Low
1,1,0,1,36,2953,9,99638,580,3812,0.1920593733605149,0,0,1,7,0,6.871775335981828e-05,0,Low
3,1,1,1,39,3330,11,79618,556,5321,0.1563071814765262,0,0,1,6,0,6.871775335981828e-05,0,Low
2,0,1,0,23,2344,6,74945,615,4135,0.1411589333675791,0,0,1,13,0,6.871775335981828e-05,0,Low
1,0,0,1,33,1542,11,94272,732,3665,0.1059138408178557,0,0,1,8,0,6.871775335981828e-05,0,Low
4,0,0,0,26,2369,10,85327,560,5316,0.1940211100670016,0,0,1,2,0,6.871775335981828e-05,0,Low
1,1,1,1,28,2142,8,74434,570,5719,0.13093453598311,0,1,1,1,0,6.871775335981828e-05,0,Low
2,1,0,1,27,2851,11,91743,717,4878,0.1299033773734031,0,0,0,6,0,6.871775335981828e-05,0,Low
0,2,0,0,24,1474,15,96596,654,3820,0.195182473167347,0,1,1,8,0,6.871775335981828e-05,0,Low
3,1,0,1,24,1857,11,91053,578,4864,0.1345500649756301,0,0,1,8,0,6.871775335981828e-05,0,Low
3,0,1,1,38,2477,11,74536,634,3414,0.1402553457624042,0,0,0,9,0,6.871775335981828e-05,0,Low
3,2,1,1,33,3089,9,96167,585,5372,0.1785988821104873,0,0,1,10,0,6.871775335981828e-05,0,Low
4,1,0,1,26,2341,8,95107,613,4210,0.1562195599442657,0,0,1,1,0,6.871775335981828e-05,0,Low
1,1,0,1,35,1359,0,91825,716,3131,0.1457712085755927,0,0,1,13,0,6.871775335981828e-05,0,Low
0,0,1,0,35,924,9,82564,576,5085,0.1679906737819555,0,0,1,11,0,6.871775335981828e-05,0,Low
2,0,1,1,26,1207,0,76443,507,3687,0.168685942264274,0,0,1,3,0,6.871775335981828e-05,0,Low
0,0,0,0,26,2631,12,94500,730,4588,0.1921559587611047,0,0,1,7,0,6.871775335981828e-05,0,Low
3,1,1,1,31,3267,9,83221,600,5458,0.1762816489815868,0,0,1,7,0,6.871775335981828e-05,0,Low
2,1,0,1,24,2854,1,99678,640,5754,0.1997466614711038,0,0,0,3,0,6.871775335981828e-05,0,Low
2,1,0,0,15,1143,13,79198,659,5709,0.209567610323362,0,0,1,1,0,6.871775335981828e-05,0,Low
1,1,1,1,36,2895,2,98504,649,3634,0.1184398598740431,0,0,0,13,0,6.871775335981828e-05,0,Low
2,0,0,0,24,2818,6,97133,556,3931,0.1426059547014895,0,1,1,12,0,6.871775335981828e-05,0,Low
4,2,0,1,25,1706,11,82395,712,4053,0.1801338469388348,0,0,1,11,0,6.871775335981828e-05,0,Low
3,0,0,1,27,1077,3,78016,598,5618,0.2050234265869273,0,0,1,11,0,6.871775335981828e-05,0,Low
3,0,0,0,32,2978,8,97107,729,4268,0.1096250985473286,0,0,1,2,0,6.871775335981828e-05,0,Low
1,0,0,1,34,1797,10,76238,521,5120,0.1437198008835073,0,0,0,12,0,6.871775335981828e-05,0,Low
4,0,1,0,23,2078,6,97430,698,5835,0.1854325611384593,0,0,1,1,0,6.871775335981828e-05,0,Low
2,1,0,1,15,1301,18,77284,738,5830,0.092544835417392,0,0,1,0,0,6.871775335981828e-05,0,Low
2,1,1,1,24,2782,4,97987,608,4268,0.1610800090263345,0,0,1,3,0,6.871775335981828e-05,0,Low
1,1,0,1,33,1762,0,75721,668,3921,0.1487248910747685,0,0,1,3,0,6.871775335981828e-05,0,Low
1,0,0,0,25,2091,9,86317,716,5654,0.1338255749429322,0,0,1,3,0,6.871775335981828e-05,0,Low
2,0,0,0,34,1453,8,85609,517,5476,0.1182972130983666,0,0,1,14,0,6.871775335981828e-05,0,Low
4,1,0,0,35,3006,2,93017,674,5890,0.1131710297289192,0,0,1,12,0,6.871775335981828e-05,0,Low
4,1,1,0,25,2755,7,77468,740,4331,0.1285842617234762,0,0,1,13,0,6.871775335981828e-05,0,Low
2,2,1,0,24,2034,1,78914,693,3775,0.1638308561288671,0,0,1,6,0,6.871775335981828e-05,0,Low
1,0,1,1,30,2593,4,92524,659,3886,0.1306316342894309,0,0,1,12,0,6.871775335981828e-05,0,Low
0,2,0,1,15,2068,14,92328,548,5582,0.152228995028926,0,0,0,11,0,6.871775335981828e-05,0,Low
3,0,0,0,33,3419,14,94915,504,3516,0.1661491894917378,0,1,1,10,0,6.871775335981828e-05,0,Low
1,0,0,1,27,1037,9,91702,607,4757,0.1106878188348211,0,0,1,1,0,6.871775335981828e-05,0,Low
2,0,0,1,36,1880,8,98504,651,3671,0.1879331338972986,0,0,1,14,0,6.871775335981828e-05,0,Low
4,0,0,0,29,1779,6,88250,565,5134,0.1087941596457151,0,0,1,6,0,6.871775335981828e-05,0,Low
0,1,1,0,25,2682,1,98520,736,5931,0.1304391989306693,0,0,1,9,0,6.871775335981828e-05,0,Low
1,1,0,0,37,1865,5,81078,626,5188,0.1443372034220756,0,0,0,7,0,6.871775335981828e-05,0,Low
3,1,0,0,25,3419,10,85257,614,3133,0.1858135640188186,0,0,1,2,0,6.871775335981828e-05,0,Low
1,1,0,0,35,2936,14,78445,591,3316,0.1969904312861018,0,0,0,4,0,6.871775335981828e-05,0,Low
2,0,1,1,29,843,5,91979,518,3474,0.0840393395415874,0,0,1,6,0,6.871775335981828e-05,0,Low
0,1,0,0,30,2870,8,88794,713,4469,0.1816436989277075,0,0,1,12,0,6.871775335981828e-05,0,Low
2,2,0,0,37,3056,3,94780,537,5395,0.1276389574038798,0,0,0,9,0,6.871775335981828e-05,0,Low
3,1,0,1,39,2219,4,82493,652,3781,0.1477059358968011,0,0,1,11,0,6.871775335981828e-05,0,Low
2,1,0,0,25,1281,9,91274,748,4304,0.1448790290202596,0,0,0,0,0,6.871775335981828e-05,0,Low
2,1,0,1,35,1757,8,96728,594,5325,0.1032262149582123,0,0,0,8,0,6.871775335981828e-05,0,Low
3,1,0,1,39,1017,6,92198,693,3942,0.1128545204652503,0,0,1,13,0,6.871775335981828e-05,0,Low
1,0,0,1,33,2742,21,74495,729,3288,0.1151488692384752,0,0,1,0,0,6.871775335981828e-05,0,Low
2,1,0,1,27,3407,14,90845,700,3717,0.1002751552520361,0,0,1,13,0,6.871775335981828e-05,0,Low
3,0,0,0,29,2785,3,76208,667,4977,0.1389990231525591,0,0,1,4,0,6.871775335981828e-05,0,Low
1,1,1,1,27,1393,5,83139,582,4656,0.1890749614551062,0,0,0,0,0,6.871775335981828e-05,0,Low
2,0,1,0,34,1703,6,92641,622,5852,0.1208881485903049,0,0,1,11,0,6.871775335981828e-05,0,Low
3,1,0,1,28,3454,9,90730,638,4826,0.1636167819357011,0,0,1,6,0,6.871775335981828e-05,0,Low
3,1,0,0,32,831,12,81297,570,4227,0.2143961095662854,0,0,1,8,0,6.871775335981828e-05,0,Low
4,2,0,1,23,2687,12,83047,544,5548,0.1759428333553941,0,0,1,7,0,6.871775335981828e-05,0,Low
1,1,1,0,33,1945,14,97305,710,3316,0.1864347574854536,0,0,1,12,0,6.871775335981828e-05,0,Low
2,0,0,1,37,3024,12,76805,501,5691,0.1537471728716063,0,0,1,4,0,6.871775335981828e-05,0,Low
1,0,0,0,28,2872,7,76715,682,5314,0.2007555723407933,0,0,1,8,0,6.871775335981828e-05,0,Low
2,0,0,0,30,1618,5,81862,677,4245,0.1053461671709538,0,0,0,6,0,6.871775335981828e-05,0,Low
2,0,0,1,33,2021,10,75910,559,3142,0.2168627761092633,0,0,1,8,0,6.871775335981828e-05,0,Low
2,1,1,1,29,2327,10,98874,578,5283,0.1453618844478109,0,0,1,14,0,6.871775335981828e-05,0,Low
2,1,0,0,23,1163,12,79100,646,5080,0.1338233976485407,0,0,1,4,0,6.871775335981828e-05,0,Low
3,0,0,0,35,2191,18,79853,527,4030,0.1738946736720185,0,0,1,0,0,6.871775335981828e-05,0,Low
3,1,0,1,35,2825,2,77499,589,4286,0.1740712763172614,0,0,1,11,0,6.871775335981828e-05,0,Low
0,0,0,1,26,3042,11,90582,548,4660,0.152520312226782,0,0,1,11,0,6.871775335981828e-05,0,Low
1,0,0,1,36,1338,2,88445,551,3709,0.1274668946874765,0,0,1,2,0,6.871775335981828e-05,0,Low
3,1,1,1,29,964,18,85798,504,3520,0.1889920231693825,0,1,1,1,0,6.871775335981828e-05,0,Low
3,0,0,0,35,2795,5,89563,743,4775,0.1159098543635308,0,0,1,13,0,6.871775335981828e-05,0,Low
0,1,1,1,23,1825,16,85647,583,3464,0.1928831077372795,0,0,1,14,0,6.871775335981828e-05,0,Low
1,2,0,1,24,810,5,89421,719,5816,0.0882073314105288,0,0,0,7,0,6.871775335981828e-05,0,Low
1,0,0,1,35,1811,4,76182,603,3493,0.1734140453164167,0,0,0,0,0,6.871775335981828e-05,0,Low
0,1,1,0,15,3045,4,76428,561,3974,0.1892955633495107,0,0,1,8,0,6.871775335981828e-05,0,Low
2,2,1,0,29,2977,1,90903,606,4982,0.1030562536530763,0,0,0,13,0,6.871775335981828e-05,0,Low
2,0,0,1,34,1810,2,93403,627,4938,0.1807283366019315,0,1,0,1,0,6.871775335981828e-05,0,Low
2,2,0,0,24,863,2,97854,702,3757,0.1413091434180709,0,0,1,12,0,6.871775335981828e-05,0,Low
2,2,0,1,33,1652,6,74597,551,4565,0.1270285297912512,0,0,1,0,0,6.871775335981828e-05,0,Low
2,2,1,0,15,939,12,83970,602,3222,0.1824273018903364,0,0,1,10,0,6.871775335981828e-05,0,Low
3,1,0,0,18,1610,11,99231,630,4792,0.0996800838689514,0,0,1,1,0,6.871775335981828e-05,0,Low
2,0,0,0,27,882,13,98606,512,4100,0.1572161760794344,0,0,0,4,0,6.871775335981828e-05,0,Low
3,0,0,1,31,3244,0,96797,587,5899,0.1632898636582601,0,0,1,2,0,6.871775335981828e-05,0,Low
0,0,1,1,25,1484,0,85297,693,5372,0.1247037043933042,0,0,1,8,0,6.871775335981828e-05,0,Low
1,2,1,0,32,1641,8,97283,613,5760,0.1798797519623269,0,1,1,1,0,6.871775335981828e-05,0,Low
3,1,1,1,24,2881,5,86551,692,3557,0.1941881330102623,0,0,1,8,0,6.871775335981828e-05,0,Low
3,2,1,0,15,2401,1,82819,567,3375,0.1518939925309082,0,0,0,12,0,6.871775335981828e-05,0,Low
0,0,0,0,33,3455,15,85525,635,3964,0.1513402467156457,0,0,1,10,0,6.871775335981828e-05,0,Low
4,1,0,1,26,1958,13,76180,530,3204,0.082086571113135,0,0,1,0,0,6.871775335981828e-05,0,Low
2,1,0,0,37,1138,11,99329,561,5782,0.0960044426528218,0,0,1,10,0,6.871775335981828e-05,0,Low
2,2,0,0,26,2084,12,88404,549,3345,0.0863164601738819,0,0,1,14,0,6.871775335981828e-05,0,Low
1,2,0,0,37,2811,11,75690,608,4180,0.2110924582495127,0,0,1,2,0,6.871775335981828e-05,0,Low
1,1,0,0,33,3238,1,90757,503,5091,0.1504133498858647,0,0,1,2,0,6.871775335981828e-05,0,Low
3,1,0,1,26,2312,10,77006,664,3755,0.0976894155703963,0,0,0,11,0,6.871775335981828e-05,0,Low
1,1,1,0,29,1941,18,74680,666,4130,0.1989464939010407,0,0,1,1,0,6.871775335981828e-05,0,Low
3,0,0,1,15,2750,14,81436,727,5146,0.0947105349681218,0,0,1,12,0,6.871775335981828e-05,0,Low
1,1,0,1,35,2036,12,97873,528,5253,0.1684543819266821,0,0,1,10,0,6.871775335981828e-05,0,Low
3,0,0,0,15,1050,18,82564,727,3189,0.1446977884232788,0,0,0,8,0,6.871775335981828e-05,0,Low
2,0,0,1,35,3187,0,77803,701,4211,0.1754278543102045,0,0,0,9,0,6.871775335981828e-05,0,Low
2,1,0,1,34,2937,2,96580,528,3802,0.1545138973340492,0,0,1,11,0,6.871775335981828e-05,0,Low
2,1,0,1,32,1144,7,82535,569,5188,0.1069321210619095,0,0,1,6,0,6.871775335981828e-05,0,Low
2,1,0,0,33,3136,13,79726,571,3895,0.152109592482419,0,0,1,1,0,6.871775335981828e-05,0,Low
1,0,0,0,27,2817,7,80450,640,4993,0.1318673648709619,0,0,1,6,0,6.871775335981828e-05,0,Low
2,2,0,0,28,1754,10,99688,692,3471,0.0869142530907193,0,0,1,8,0,6.871775335981828e-05,0,Low
2,2,0,1,32,2785,12,83479,697,5819,0.1887470899099113,0,0,1,9,0,6.871775335981828e-05,0,Low
1,1,0,1,15,1921,3,81439,719,5509,0.095456237488404,0,0,0,7,0,6.871775335981828e-05,0,Low
2,1,1,0,15,1367,15,93412,676,3622,0.1324777493153828,0,0,1,7,0,6.871775335981828e-05,0,Low
1,2,1,0,35,3461,3,88431,583,3920,0.1121172417147336,0,0,0,1,0,6.871775335981828e-05,0,Low
2,0,1,1,26,2786,4,83597,506,5853,0.1321225883507724,0,0,1,14,0,6.871775335981828e-05,0,Low
2,0,0,0,15,2369,12,86846,551,3994,0.1367382907850333,0,0,1,8,0,6.871775335981828e-05,0,Low
0,1,0,1,33,1108,11,89534,590,4844,0.1779583990077169,0,0,0,13,0,6.871775335981828e-05,0,Low
1,0,0,0,30,2854,8,85517,690,3560,0.1098091400232906,0,0,1,1,0,6.871775335981828e-05,0,Low
1,0,0,1,29,999,3,97591,516,4985,0.1296825249685833,0,0,0,1,0,6.871775335981828e-05,0,Low
0,0,0,1,30,1938,11,84057,598,3832,0.1342368240532114,0,0,1,5,0,6.871775335981828e-05,0,Low
0,0,0,1,37,3470,7,82202,532,3855,0.1476155829121623,0,0,0,4,0,6.871775335981828e-05,0,Low
0,1,0,0,23,3404,23,80785,532,3585,0.1568206921418792,0,1,0,7,0,6.871775335981828e-05,0,Low
0,1,0,0,34,3317,18,75024,504,3172,0.2131119004702151,0,0,1,14,0,6.871775335981828e-05,0,Low
0,1,0,1,23,1753,4,90478,509,5598,0.1605381922193064,0,0,1,14,0,6.871775335981828e-05,0,Low
3,1,0,1,25,2551,7,87392,701,4868,0.0843280114346242,0,0,1,5,0,6.871775335981828e-05,0,Low
3,0,0,0,24,3222,11,87524,613,4903,0.1029212297601659,0,0,1,3,0,6.871775335981828e-05,0,Low
1,2,0,1,38,3305,9,74401,620,3274,0.1144281356364004,0,0,0,10,0,6.871775335981828e-05,0,Low
2,2,1,0,23,1283,4,79539,532,3906,0.219692479051185,0,0,1,10,0,6.871775335981828e-05,0,Low
3,1,1,1,32,1354,6,84147,596,5030,0.0805937988495232,0,0,1,8,0,6.871775335981828e-05,0,Low
0,1,0,0,37,2028,10,87549,694,5317,0.1576137992019616,0,0,1,10,0,6.871775335981828e-05,0,Low
2,0,0,0,36,3215,14,75609,528,4035,0.2181693264718466,0,0,1,1,0,6.871775335981828e-05,0,Low
1,2,0,1,24,1944,13,96220,570,4094,0.0959829229416369,0,0,1,13,0,6.871775335981828e-05,0,Low
1,2,0,1,35,2457,8,75556,629,4566,0.1567492077957055,0,0,1,1,0,6.871775335981828e-05,0,Low
3,0,0,1,24,1306,3,92490,548,5342,0.109959825907997,0,0,1,2,0,6.871775335981828e-05,0,Low
2,0,0,0,32,3114,5,98833,715,3597,0.193815724106138,0,0,1,0,0,6.871775335981828e-05,0,Low
2,1,0,0,15,820,11,74431,700,3997,0.1611074755114047,0,0,1,6,0,6.871775335981828e-05,0,Low
3,0,1,0,26,1081,18,79210,579,4036,0.1237993584783621,0,0,1,14,0,6.871775335981828e-05,0,Low
3,2,0,0,35,2261,8,86682,523,4075,0.1226933643922645,0,0,0,4,0,6.871775335981828e-05,0,Low
3,2,1,0,36,1908,4,85959,701,4272,0.1648541128076835,0,0,1,8,0,6.871775335981828e-05,0,Low
2,0,1,1,35,953,9,91687,696,5560,0.1350571248867763,0,0,1,8,0,6.871775335981828e-05,0,Low
1,1,0,0,37,2988,4,96733,545,3202,0.1931194916598989,0,0,1,11,0,6.871775335981828e-05,0,Low
3,2,0,0,26,820,10,80825,524,5839,0.10017683353468,0,0,1,4,0,6.871775335981828e-05,0,Low
0,1,0,1,36,2853,6,97160,689,4793,0.1592636701071006,0,0,1,6,0,6.871775335981828e-05,0,Low
1,0,0,1,33,3390,14,78737,545,3499,0.1691539214148547,0,0,1,5,0,6.871775335981828e-05,0,Low
1,0,0,1,37,2903,10,76303,634,3640,0.1381874868249958,0,0,1,13,0,6.871775335981828e-05,0,Low
1,2,0,1,27,1289,0,80457,704,3698,0.1021191571139291,0,0,0,5,0,6.871775335981828e-05,0,Low
2,2,0,0,34,1594,8,88952,644,3177,0.0957744062984084,0,0,1,0,0,6.871775335981828e-05,0,Low
2,1,1,1,32,2009,3,93261,527,4630,0.1165890043254918,0,0,1,14,0,6.871775335981828e-05,0,Low
0,1,0,1,15,1748,12,89890,664,4674,0.1019803375900742,0,0,1,8,0,6.871775335981828e-05,0,Low
0,1,1,1,25,3058,4,95874,701,4904,0.1313882404161935,0,0,1,2,0,6.871775335981828e-05,0,Low
2,0,0,1,31,1328,22,77590,723,4157,0.1150516704441778,0,0,1,1,0,6.871775335981828e-05,0,Low
0,0,0,0,33,3198,0,96550,673,3833,0.1096470165282122,0,0,1,12,0,6.871775335981828e-05,0,Low
1,0,1,1,38,2140,0,94436,657,4627,0.1606223048603264,0,0,1,14,0,6.871775335981828e-05,0,Low
3,0,1,1,37,3224,7,87240,654,3828,0.1599016850029245,0,0,1,12,0,6.871775335981828e-05,0,Low
3,0,0,0,32,3143,3,92193,695,3405,0.1242264920902249,0,0,1,3,0,6.871775335981828e-05,0,Low
1,1,1,1,23,1078,11,91696,548,3995,0.1881132544656399,0,0,1,13,0,6.871775335981828e-05,0,Low
3,0,1,1,35,2533,16,82447,581,3200,0.1497752126159409,0,0,0,10,0,6.871775335981828e-05,0,Low
1,1,1,1,33,2641,9,93719,741,3219,0.1398185761933694,0,0,1,8,0,6.871775335981828e-05,0,Low
1,1,0,0,27,824,2,90080,675,3427,0.1158854416177875,0,0,1,5,0,6.871775335981828e-05,0,Low
1,2,0,0,15,2984,5,99605,677,3549,0.1774417132948344,0,0,1,4,0,6.871775335981828e-05,0,Low
1,1,1,1,26,2975,6,76474,615,5397,0.1736373406533651,0,0,1,5,0,6.871775335981828e-05,0,Low
3,0,0,0,28,1531,4,91584,727,3365,0.1718377756648333,0,0,1,10,0,6.871775335981828e-05,0,Low
2,1,1,1,39,1392,16,84314,567,3981,0.1405230967668368,0,0,1,2,0,6.871775335981828e-05,0,Low
1,0,0,0,38,3338,10,98459,682,5669,0.1925837396919801,0,0,1,10,0,6.871775335981828e-05,0,Low
2,1,1,0,38,2448,7,99473,665,5083,0.1957556635160237,0,0,1,9,0,6.871775335981828e-05,0,Low
1,1,0,1,30,1952,10,91460,703,5619,0.1801579122410878,0,0,1,6,0,6.871775335981828e-05,0,Low
2,0,0,1,31,2273,3,94376,582,3638,0.1039868723016266,0,0,1,6,0,6.871775335981828e-05,0,Low
2,1,0,0,26,1264,11,88270,547,3401,0.1475749859692656,0,0,1,12,0,6.871775335981828e-05,0,Low
2,3,0,0,33,3406,15,90128,662,1777,0.1266769774282322,0,0,0,11,0,6.781491506163569e-05,0,Low
3,3,0,2,36,3098,20,83282,643,2200,0.1442243399351679,0,0,0,13,0,6.781491506163569e-05,0,Low
2,3,0,1,11,2454,24,85040,576,2735,0.0935104573955809,0,0,1,9,0,6.781491506163569e-05,0,Low
2,3,1,0,11,911,4,79901,705,2203,0.1391411232640032,0,0,1,1,0,6.781491506163569e-05,0,Low
2,3,0,1,10,3437,0,86304,615,1794,0.0846690002952654,0,0,0,7,0,6.781491506163569e-05,0,Low
2,3,0,0,0,1877,2,82703,596,3016,0.168780130692519,0,0,1,0,0,6.781491506163569e-05,0,Low
1,3,0,2,0,2231,15,79166,503,1622,0.1071922472872773,0,0,1,13,0,6.781491506163569e-05,0,Low
1,3,0,0,8,2112,23,78755,560,2129,0.0824497053654625,0,0,1,5,0,6.781491506163569e-05,0,Low
3,3,1,0,23,2882,2,81378,676,1198,0.1439964500777828,0,0,1,12,0,6.781491506163569e-05,0,Low
3,3,0,1,11,2751,16,82303,692,2404,0.1649936101936477,0,0,0,2,0,6.781491506163569e-05,0,Low
1,3,1,0,1,1582,3,76149,688,1496,0.1123068422353944,0,0,1,4,0,6.781491506163569e-05,0,Low
1,3,0,2,25,2452,6,91989,553,1487,0.1854817322747073,0,0,1,9,0,6.781491506163569e-05,0,Low
2,3,0,0,5,2570,3,83375,598,2513,0.0965334814837797,0,0,1,9,0,6.781491506163569e-05,0,Low
2,3,0,0,12,1949,3,83413,581,1815,0.1563871738671194,0,0,1,12,0,6.781491506163569e-05,0,Low
2,3,0,0,23,3432,14,86920,585,2067,0.1436231727715832,0,0,0,4,0,6.781491506163569e-05,0,Low
4,3,0,1,32,1790,12,96588,564,2137,0.1319048268023042,0,0,0,4,0,6.781491506163569e-05,0,Low
0,3,0,0,25,3140,8,75252,682,1454,0.1555010580077789,0,1,1,0,0,6.781491506163569e-05,0,Low
1,3,0,1,13,1287,15,76127,666,2555,0.1989580091085605,0,0,1,0,0,6.781491506163569e-05,0,Low
