email_opens,website_visits,brochure_downloads,contact_attempts,home_age,home_size_sqft,current_heating_age,estimated_income,credit_score,heating_degree_days,electricity_rate,referral,previous_customer,homeowner,time_in_home,converted
2,1,0,0,26,1845,9,76684,727,3196,0.10079771616408464,0,0,1,13,0
1,0,2,0,3,959,23,64104,630,3239,0.202262605714501,0,0,1,6,0
3,1,0,0,0,3041,14,65215,672,3910,0.1121426055557635,0,0,1,0,0
0,1,2,1,9,1794,23,91069,597,1484,0.10090484193511565,0,0,1,0,0
0,0,0,0,4,2056,2,44623,668,5490,0.12837958385857065,0,0,1,8,0
0,0,0,0,23,1637,11,35891,611,5044,0.1253027616575751,1,0,1,12,0
1,1,0,0,16,1273,10,89431,672,3471,0.09355916210364285,0,0,1,11,0
2,2,1,2,27,3174,2,47698,626,3323,0.17989330571801684,1,1,1,9,0
2,1,0,1,20,1668,1,75262,655,4993,0.1437947885947663,0,0,1,12,0
11,6,4,3,47,1900,12,73028,743,3493,0.24632852405847963,0,1,1,8,1
0,2,0,2,33,977,21,62940,612,3911,0.18967210001923382,0,1,0,4,0
4,2,1,0,11,3417,24,59616,688,3128,0.12546718579094818,0,0,1,8,0
2,0,0,0,10,2926,18,49144,704,5636,0.12513937777392403,0,0,1,13,0
0,1,2,3,13,2622,15,56153,513,5293,0.13398440673555953,0,0,1,3,0
1,3,1,1,26,1781,7,57676,748,2298,0.18788374411348036,0,0,0,6,0
9,2,2,3,39,1589,15,94019,728,3607,0.21380200473714994,1,0,1,17,1
4,1,1,1,0,3130,3,94026,612,3301,0.10648385448846573,1,0,1,10,0
12,6,5,4,35,2321,19,119796,687,5989,0.16621409135737647,1,0,1,9,1
1,0,0,1,34,1838,18,77580,529,5014,0.21324050283890683,0,0,1,9,0
0,0,1,2,16,1152,6,75559,532,4210,0.1574343047700618,0,0,1,13,0
2,1,0,1,39,1589,6,43478,546,2983,0.12925084546987559,1,0,0,5,0
5,4,1,6,32,3554,21,76032,800,6156,0.12344918650359656,0,0,1,4,1
5,2,0,0,0,1869,8,78894,691,2910,0.13430922976878723,1,0,1,10,0
3,1,0,0,27,2718,3,65344,539,1773,0.2191889572636772,1,0,0,13,0
3,0,1,1,35,1806,24,78261,548,5091,0.16604632044461906,0,0,1,10,0
1,0,1,0,0,2749,22,47023,608,5701,0.10617631387490487,0,0,1,14,0
4,1,2,0,35,1517,11,77910,590,3360,0.1171750648215613,1,0,1,12,0
3,2,0,1,1,1751,15,80220,674,5264,0.18754819892826785,0,0,1,8,0
1,1,0,0,34,1339,1,98308,607,1189,0.19277973582422242,0,0,1,7,0
2,1,0,0,8,2675,15,45776,630,4790,0.2185497835141641,0,0,1,12,0
3,3,1,2,33,819,7,56656,655,3217,0.15038657286250573,0,0,1,0,0
3,2,0,0,7,2865,21,98224,651,3222,0.152025975089903,0,0,1,10,0
3,1,2,2,24,1923,3,32187,528,3443,0.08162633390294691,0,0,1,6,0
11,10,2,1,23,2863,24,112703,715,6615,0.15439101720938542,1,0,1,3,1
2,0,0,0,7,2181,10,86600,530,5836,0.09740190797596004,1,0,1,3,0
4,0,1,2,4,3465,18,33610,529,3092,0.10166461360713984,0,0,1,10,0
1,3,0,3,32,1662,24,91424,562,2770,0.0886152842453241,0,0,0,2,0
2,0,1,1,12,2783,4,86773,709,5450,0.13297023717494494,0,1,0,14,0
4,0,0,0,0,2779,20,35711,608,5144,0.18558143959474865,1,0,1,13,0
2,0,0,1,32,2945,24,74074,501,2708,0.18240173134870427,1,0,1,11,0
9,10,1,5,47,2980,12,132742,758,6022,0.21502746826861965,0,1,1,14,1
0,0,0,0,33,3455,15,85525,635,3964,0.15134024671564578,0,0,1,10,0
8,0,0,1,17,3420,20,95345,546,4797,0.14597311992367495,0,0,1,11,0
1,0,0,3,16,2282,16,74892,638,3131,0.2028635043804793,0,0,1,11,0
2,3,0,1,10,3437,0,86304,615,1794,0.08466900029526542,0,0,0,7,0
2,4,0,0,18,3445,0,98378,573,3306,0.17248233991233375,0,0,1,13,0
3,1,0,1,35,2207,22,58349,672,1213,0.09160903939601174,0,0,1,10,0
1,0,0,1,18,1445,17,97106,617,1511,0.21559518372780417,0,0,1,5,0
6,4,1,1,42,2422,25,71106,676,6604,0.1766295415168891,1,0,1,14,1
9,7,2,6,28,2942,21,94245,837,4593,0.20989944926000698,0,1,1,7,1
1,1,0,0,22,1210,17,63465,629,1820,0.1660964844629016,0,0,1,10,0
0,0,0,4,9,2438,24,31310,616,2940,0.13357611411333475,0,0,0,6,0
3,2,2,0,34,1667,8,54606,693,3096,0.2105947541276299,1,0,0,6,0
2,2,1,0,39,2501,7,32522,689,2281,0.1759720499282143,0,0,0,12,0
2,3,0,1,37,2087,18,55124,605,4929,0.12817150826928414,0,0,0,6,0
4,2,0,1,29,3185,15,50328,546,2819,0.08871057630606359,0,0,1,7,0
5,6,2,9,42,2312,26,138709,790,6544,0.2419510837371,1,1,1,15,1
2,0,1,2,29,2021,1,38654,620,3593,0.19700402694382485,0,0,1,12,0
1,0,0,0,39,2524,9,48835,591,4813,0.15041735181548477,0,0,1,7,0
0,1,0,1,29,1476,4,53432,586,3780,0.14596323107693912,1,0,0,2,0
0,1,0,1,15,1356,16,82459,687,1982,0.1711746084807332,0,0,0,5,0
2,3,0,0,22,1923,4,36572,519,3362,0.13229706845231742,0,1,1,12,0
1,1,0,0,14,2617,22,31620,521,5137,0.11656477196097106,0,0,1,0,0
1,0,0,0,30,2277,8,85553,623,5998,0.20240137095441327,0,0,1,14,0
0,2,3,0,14,1120,19,52403,708,5827,0.13914893480373455,0,0,1,13,0
0,0,0,0,16,2526,2,45942,594,4186,0.11684165911195363,0,0,1,7,0
2,2,0,2,39,2290,11,61359,732,4257,0.09088939361575958,0,0,1,7,0
2,1,0,2,5,978,6,97290,515,1046,0.1980953543384816,1,0,0,6,0
2,0,0,1,7,3031,21,88561,522,1271,0.20171764901731726,1,0,1,11,0
0,1,0,3,31,1482,16,65906,678,2331,0.12216502046767025,0,0,1,12,0
1,0,0,2,39,2235,21,73125,639,5841,0.18391249256148245,0,0,1,5,0
1,1,0,0,21,2282,10,62691,562,5996,0.16476059692364461,0,0,1,5,0
2,1,2,1,39,1657,9,35339,688,5187,0.11563677409955683,0,0,1,8,0
2,1,1,1,31,2515,23,65330,591,4484,0.14278170982096153,0,0,1,13,0
12,8,3,4,30,2652,24,102870,670,3669,0.2025072655230124,0,1,1,7,1
4,9,7,5,40,1718,29,99819,651,4536,0.1388013662607589,1,0,1,9,1
1,1,0,0,35,2126,17,92617,523,5384,0.2108062846600548,0,0,1,8,0
3,0,0,1,10,2699,23,59673,683,1440,0.1621172529894957,0,0,1,8,0
1,1,1,2,7,2571,3,40710,718,5852,0.15046917946081156,0,0,1,8,0
1,1,0,1,11,1214,11,94625,628,4541,0.0948924215409525,0,0,1,5,0
0,0,0,1,22,2206,18,76908,541,4073,0.11663269321070437,1,0,0,13,0
2,1,3,1,6,1022,8,63273,555,2813,0.08149698095962914,0,0,1,11,0
4,0,1,2,4,3286,6,79008,693,4685,0.10147940549567586,0,0,1,9,0
4,1,0,1,12,868,7,31926,748,5821,0.09902407624434226,0,0,1,6,0
15,11,4,3,24,3136,21,79710,820,4751,0.2250503067062579,0,0,1,18,1
1,2,1,3,31,3475,10,79455,691,3007,0.08142584022058909,1,1,0,11,0
2,0,0,1,12,3238,14,59563,722,4674,0.10678652676465494,0,0,1,7,0
1,0,0,2,38,3488,16,32196,740,4462,0.16702204298823675,0,0,0,1,0
0,0,2,0,18,2668,22,55176,707,2132,0.12039033495850432,0,0,1,11,0
4,0,0,0,29,1779,6,88250,565,5134,0.10879415964571514,0,0,1,6,0
10,6,1,4,22,3133,17,121804,830,3733,0.14963124545383005,1,0,1,19,1
1,1,0,0,25,2040,8,57578,701,2378,0.08969675649757951,0,0,1,6,0
4,5,5,3,27,2720,29,60589,790,6871,0.24466575500044202,1,0,1,18,1
2,0,0,1,32,2885,22,96548,608,4942,0.09301231885381778,1,1,1,11,0
1,4,0,0,31,2328,19,93852,568,1932,0.16640712896625687,0,0,0,7,0
2,1,1,2,25,2852,4,92797,624,4032,0.10999504193599058,1,0,1,11,0
3,1,0,2,8,3328,5,70223,692,1499,0.11150125989844911,0,0,1,10,0
1,1,1,3,3,2078,7,60269,644,3959,0.12023886585142042,0,0,1,8,0
0,1,0,1,33,3188,15,68678,638,4195,0.12355569933394789,0,0,1,2,0
1,1,0,3,5,2493,0,86863,585,3295,0.1613480435398652,0,0,1,2,0
2,0,0,0,38,2038,10,42975,512,3877,0.1923946461623665,0,0,1,10,0
5,6,3,6,38,2499,17,132847,709,5915,0.13798921313044937,1,0,1,7,1
0,2,0,1,25,829,18,63446,589,1223,0.16445247109035216,0,0,1,12,0
0,2,0,4,12,3240,17,61014,567,1718,0.1424854220042171,0,1,1,7,0
1,0,0,1,32,1403,6,75500,599,2081,0.20616211890815234,0,0,1,13,0
3,2,2,2,9,981,7,94304,621,5868,0.17724410456321718,0,0,1,10,0
1,0,0,1,19,2785,5,57831,554,4496,0.21481911220136468,0,0,1,6,0
2,0,2,0,16,2776,24,68933,664,2428,0.17788119987411732,0,1,1,0,0
2,0,1,0,3,2264,19,58316,566,5055,0.2198430710590502,0,0,1,3,0
1,0,0,0,12,3298,16,96654,738,2454,0.14676851834806995,0,0,1,5,0
4,0,0,1,5,1666,7,53594,581,4866,0.13093551727854558,0,1,1,10,0
4,0,0,0,34,3326,3,56868,581,3970,0.09440083789689878,0,0,1,6,0
2,0,0,2,17,1470,8,61199,507,1067,0.13638451103435123,1,0,1,4,0
1,1,0,1,17,3390,20,59916,577,5014,0.18391195442144048,0,0,1,11,0
1,1,1,0,9,2709,3,55250,672,4773,0.13906868510286585,0,0,0,4,0
2,2,0,3,9,2898,12,35454,633,4750,0.10803048057593452,1,0,0,7,0
1,0,1,0,19,1436,9,38271,684,4246,0.14545449892607692,0,1,1,12,0
1,1,0,1,34,3371,12,73683,589,3907,0.15430951208378152,0,0,1,10,0
0,0,0,1,7,1640,2,35676,601,4437,0.12284845824153844,0,0,1,9,0
2,1,2,1,2,1914,13,55747,534,4542,0.16566151989107109,0,0,1,6,0
4,1,0,0,10,3066,11,33008,532,3559,0.20909786661505575,0,0,1,1,0
1,2,0,0,29,1200,12,91923,562,4729,0.20709473607827195,0,0,1,13,0
9,3,4,7,29,3043,29,101876,714,5140,0.1442554051341062,0,0,1,18,1
2,2,0,2,19,2220,8,49358,521,2806,0.09115413840844425,0,1,0,3,0
4,2,0,2,15,2512,8,94846,547,3764,0.16952496431695768,0,0,1,9,0
0,1,0,0,4,2642,14,68864,597,2003,0.09418114131338938,0,0,0,1,0
1,1,0,1,28,2825,21,93412,717,1485,0.15025547997899352,1,0,1,7,0
1,1,0,2,30,2928,5,81627,608,2425,0.12084447695758326,0,0,1,7,0
0,0,1,0,32,988,3,84391,556,5487,0.21912362410497527,1,0,1,13,0
3,1,0,0,1,2475,17,43965,697,4841,0.15119070247099164,0,0,0,12,0
1,0,1,1,30,2593,4,92524,659,3886,0.13063163428943098,0,0,1,12,0
0,0,0,1,28,1124,17,57402,675,3664,0.2194341591338259,0,0,1,5,0
0,0,1,1,32,2821,2,31633,688,2439,0.21772013913743093,0,0,1,14,0
8,2,0,4,49,1580,18,130773,735,6565,0.1293648002524076,1,0,1,14,1
5,2,0,0,8,851,18,36127,645,4627,0.18161489591295127,0,1,1,13,0
1,3,1,1,11,2167,13,65983,539,5908,0.12556901736482398,0,0,1,12,0
4,1,0,0,3,1115,16,68753,632,5837,0.1043338719529272,0,0,0,7,0
3,0,0,0,38,3018,19,50351,539,1848,0.1717422702366308,0,0,1,1,0
5,5,7,6,35,3978,15,102926,792,4963,0.16311973271754013,0,0,1,4,1
2,2,0,0,13,2531,3,69126,665,5445,0.15121716955945738,1,0,1,5,0
1,0,0,1,31,2623,23,63726,640,1566,0.09988637337245332,0,0,1,14,0
0,0,0,2,2,2511,17,78732,600,1644,0.18751858240336008,0,0,0,12,0
0,1,0,2,13,1192,3,32966,556,5339,0.20753866812724314,0,0,1,2,0
2,0,0,0,9,2011,2,89257,524,1631,0.13701683341246085,0,0,1,2,0
1,1,0,1,23,3391,4,91611,597,4633,0.10711281168005765,0,0,1,6,0
2,1,0,1,4,1076,2,95327,500,4067,0.18969438560918017,0,0,1,2,0
2,2,1,2,1,2870,5,38849,630,3603,0.1323327805297389,0,1,1,6,0
0,2,0,1,36,2115,15,35902,584,1304,0.16749635093498655,0,0,1,5,0
1,1,1,2,9,2263,21,32857,657,4165,0.18290508432738684,0,0,1,9,0
1,2,0,0,32,1244,23,98878,528,2766,0.10366426483085854,0,0,1,4,0
9,4,2,4,31,2877,21,125651,679,3322,0.13946432333900474,1,0,1,14,1
2,3,0,1,7,2488,9,62723,523,4802,0.2103762230117323,0,0,1,14,0
1,1,0,0,37,2453,15,96796,678,4362,0.20324785991999855,0,0,0,5,0
1,3,0,0,15,2397,17,30813,700,3153,0.14937668020021577,0,1,1,14,0
1,0,0,1,36,2606,22,85250,558,2592,0.16091415781806676,0,0,0,12,0
2,0,0,1,30,2416,1,97445,710,2250,0.1708815910730957,0,0,0,14,0
4,2,1,0,26,866,19,31435,617,1598,0.19860810867361645,1,0,1,1,0
11,3,3,6,17,1628,12,112342,829,4960,0.17639197228695844,1,0,1,19,1
6,10,2,8,16,3601,23,97752,749,6006,0.13420066234583747,0,0,1,7,1
1,1,0,0,4,2359,18,67367,588,2374,0.14380020038008334,0,0,0,1,0
2,0,0,1,29,984,7,45226,553,4061,0.17913103810182512,0,0,1,10,0
0,1,2,1,39,2211,12,91763,653,4968,0.21766373880181933,0,0,1,1,0
2,1,0,0,25,1543,7,81642,570,1312,0.09815022160844133,0,0,1,11,0
6,0,0,0,38,2263,11,45238,612,2915,0.1506292375623666,0,1,1,5,0
4,0,0,0,22,2645,13,54019,698,1530,0.15521425121989207,0,0,1,14,0
1,1,0,1,19,1218,0,79554,518,5768,0.11844460679627433,0,0,1,11,0
2,1,0,1,9,2669,18,43925,656,1085,0.21231385523638363,0,0,1,11,0
6,4,0,2,17,3292,28,143654,711,6119,0.16795428191570583,1,0,1,5,1
2,1,0,2,3,2156,15,80026,678,4057,0.0899766749961353,0,0,1,4,0
9,8,4,3,46,3432,24,84717,783,4679,0.14444172455062065,1,1,1,14,1
2,0,0,0,15,1119,5,61910,556,5266,0.09091503777876755,0,0,0,6,0
2,2,0,1,28,1767,9,34668,590,4590,0.0820216454906749,0,0,1,2,0
0,0,0,0,11,918,14,58603,643,5937,0.18250445068783522,0,1,1,14,0
5,1,0,1,10,1035,2,51390,596,3615,0.08078082125630243,0,0,1,8,0
0,1,0,0,24,3390,21,33133,502,1855,0.15415631883872913,0,0,1,10,0
0,3,0,0,37,3314,24,45648,556,4141,0.11985802963609107,0,0,1,4,0
3,3,1,1,38,1276,17,53856,653,3013,0.17414719600491235,0,0,1,1,0
2,1,0,3,38,1061,18,51072,621,1513,0.09769220349144224,0,0,1,14,0
0,0,2,0,33,2869,9,62918,549,1871,0.14309120081651527,0,0,0,6,0
1,0,1,0,14,1587,20,88200,662,3680,0.16611899676337277,0,0,1,0,0
2,1,0,2,9,2737,3,58927,654,2726,0.10845964226060309,0,0,1,10,0
2,3,0,1,22,2076,7,33987,529,4821,0.21448748076809165,1,0,1,14,0
2,0,1,2,9,2490,18,98089,706,3050,0.19470204537475533,0,0,1,5,0
0,3,1,0,13,1358,21,63826,546,3427,0.1205961397196901,0,0,1,13,0
2,2,0,2,18,1232,9,43316,514,5857,0.15223666426343066,1,0,1,4,0
2,2,1,0,5,926,10,88754,596,4858,0.12499601281980291,0,0,1,13,0
3,1,0,0,14,1020,21,93770,704,4208,0.14113358126608166,1,0,1,3,0
3,1,1,1,36,2344,14,44966,588,1702,0.2067164715597813,1,0,1,12,0
2,4,0,1,29,1664,6,54263,513,5881,0.18097335063385211,0,0,1,14,0
5,3,0,0,28,3465,7,83308,712,3144,0.18745786126382896,1,0,0,12,0
4,0,2,0,5,2627,0,66504,606,5027,0.18487607763987876,0,0,1,4,0
3,0,0,1,38,2691,23,43355,574,4387,0.1689049261269402,0,0,1,4,0
1,0,0,2,25,2861,17,72530,692,1572,0.21068778260491006,0,0,0,13,0
1,0,1,1,6,1117,22,50538,727,1056,0.16438528901077992,1,0,1,10,0
2,0,0,0,0,3096,8,69675,711,3977,0.09215493538986999,1,0,1,0,0
0,2,0,0,17,1657,19,92413,631,1514,0.1292195817149067,0,0,1,1,0
1,0,0,2,15,1219,17,52703,730,1795,0.20572054464277711,0,0,1,4,0
2,0,2,2,22,2719,17,41399,745,4289,0.17788861988525637,1,0,1,12,0
1,0,0,0,21,1506,11,93204,658,2046,0.13319003507655908,0,0,1,4,0
1,0,1,1,15,1678,0,70510,682,3389,0.11006215551202012,0,0,1,10,0
3,1,1,0,32,2557,0,93770,567,3852,0.20230220758270817,0,0,1,12,0
3,0,0,1,15,2750,14,81436,727,5146,0.09471053496812186,0,0,1,12,0
5,0,0,0,1,1874,23,93819,747,4126,0.1468191766118067,0,0,1,12,0
4,1,0,2,26,2698,14,31746,731,5817,0.13436829567625214,0,0,1,4,0
7,6,2,3,24,1655,12,125549,669,5803,0.2441517527877361,1,0,1,19,1
3,2,0,1,10,2850,1,90791,686,2768,0.12965902804076176,0,0,1,13,0
2,1,0,1,8,2875,11,43609,721,1959,0.21114713476808344,0,0,1,7,0
5,0,0,1,17,2667,2,97493,627,4942,0.09782018348371972,0,0,0,11,0
3,1,0,1,30,1361,3,30156,598,3763,0.20975389899425606,0,1,1,5,0
3,3,0,2,39,2684,8,40876,687,2738,0.17429882723212578,0,0,1,0,0
2,0,0,1,22,3319,19,31984,595,1796,0.19967686026607673,0,0,1,9,0
1,1,2,1,21,3407,5,81216,733,5614,0.1759145505736615,0,1,1,6,0
6,0,0,0,13,3384,1,76672,699,4828,0.16390514489108815,0,0,1,11,0
2,1,0,2,21,2573,8,54723,647,1046,0.20850044519528793,0,0,0,9,0
7,8,5,5,27,3136,27,112236,771,3143,0.19323988628660152,0,0,1,15,1
0,0,0,1,1,827,18,33806,551,3571,0.1461970730120455,0,0,1,2,0
2,0,1,1,18,1905,13,97621,717,3363,0.12888018167230705,0,0,0,9,0
1,1,0,1,22,1922,14,31653,527,3462,0.08140033180687056,0,0,1,4,0
3,2,2,1,24,3229,11,35166,692,1382,0.20110392279913888,0,0,1,13,0
2,0,0,1,0,1622,9,40186,615,3755,0.09319532805726966,1,0,1,7,0
12,7,5,1,24,2915,27,91708,775,3156,0.12043710918198175,1,0,1,8,1
0,2,1,1,6,2735,14,71279,587,5452,0.20795417580530146,0,0,1,13,0
1,1,3,0,25,2022,1,65677,546,4326,0.11113675515575043,0,0,1,4,0
3,2,1,1,31,2533,6,71112,654,3413,0.14351120245836171,0,1,0,3,0
7,9,2,3,27,2295,16,146988,730,4137,0.18436904851181668,1,0,1,5,1
9,8,5,5,20,3675,21,98243,690,5981,0.1287328019890423,1,0,1,14,1
2,0,1,0,23,841,2,85550,698,1484,0.15955329467116838,0,0,1,5,0
3,1,0,1,26,2312,10,77006,664,3755,0.09768941557039637,0,0,0,11,0
4,2,1,2,30,1006,5,41519,679,3958,0.11631057664209327,1,0,1,14,0
3,0,1,1,9,2500,8,58523,596,3266,0.10059374253093292,0,0,1,13,0
5,0,0,1,34,3461,20,72876,502,2263,0.21757045040075257,0,0,1,3,0
6,11,5,5,28,3331,22,132559,835,4538,0.1315527618999393,1,0,1,17,1
2,2,0,1,39,1367,0,54573,576,2920,0.21305893989566393,1,0,0,2,0
4,1,0,1,18,3198,18,53190,741,2293,0.08688939580809167,0,0,1,2,0
4,2,1,0,16,1773,10,62348,696,5882,0.10166737097422468,0,0,1,14,0
0,1,0,0,26,1546,2,35892,729,2518,0.08851097888698196,0,0,1,9,0
2,2,0,0,25,834,20,81970,583,4373,0.1686837707773292,1,0,1,12,0
1,0,1,2,7,3141,9,38277,619,1892,0.1087542864492014,0,0,0,8,0
0,2,0,1,32,1232,17,74845,628,4891,0.20594984818047035,0,0,1,4,0
1,0,0,0,22,1374,23,63160,650,5048,0.0893840616137721,0,0,1,13,0
2,0,0,2,6,1385,19,99836,682,2603,0.12999709217867192,0,0,0,4,0
3,0,0,3,14,3093,6,63815,524,5418,0.09867388216627207,0,0,1,13,0
1,3,0,3,37,2805,22,91961,599,3916,0.11311901345442332,0,0,1,8,0
3,0,0,1,32,1472,23,34259,681,1335,0.21454329995557214,1,0,1,3,0
7,6,3,7,21,2187,25,137870,830,5666,0.22563964308146234,0,0,1,13,1
1,1,0,0,12,866,24,56171,703,1548,0.1777007235353783,0,0,0,7,0
3,1,0,0,21,2373,3,34033,683,1995,0.11575415895293606,0,0,1,0,0
2,0,1,0,12,2365,8,98043,652,5004,0.12959294804742483,0,0,1,5,0
2,1,1,2,29,2326,16,61860,581,4832,0.1704313288704843,1,0,1,13,0
3,2,3,1,37,1846,24,31232,534,2262,0.13895836481083748,0,1,1,7,0
2,0,1,0,12,3052,24,34870,590,3892,0.21163494851392,0,0,1,4,0
3,1,0,3,34,2727,23,68288,555,4311,0.14245955043437553,0,0,0,8,0
2,0,0,1,35,849,1,68986,589,4931,0.1938215083484702,0,0,1,11,0
1,1,0,2,6,2357,20,96777,627,5590,0.13432024105604806,0,0,1,9,0
3,0,0,3,10,1350,24,70305,598,4496,0.1403298469251849,0,0,1,9,0
6,1,2,1,32,3310,8,34685,589,1701,0.15953419300055002,0,0,1,1,0
0,2,0,0,12,1536,0,43613,687,5604,0.09519077436688715,0,0,1,4,0
1,0,1,1,25,3032,14,47086,662,1200,0.13516376648751482,1,0,1,3,0
3,8,1,2,17,3434,15,144716,687,4043,0.2024941661094507,1,0,1,7,1
2,2,0,1,33,1849,8,65291,554,3166,0.20657966098163322,0,0,1,3,0
2,0,2,0,4,1896,18,62077,609,5823,0.18091830886997112,1,0,0,2,0
1,0,0,0,4,1440,6,76883,662,4723,0.21141806211651382,1,0,0,0,0
2,1,0,0,32,3009,18,80818,749,5615,0.18026142053852456,0,0,1,7,0
9,7,3,1,44,1975,15,61049,683,5311,0.22648395240309943,1,0,1,16,1
7,8,3,6,44,1604,26,133474,695,5870,0.14286573684442608,0,0,1,15,1
2,1,0,1,7,2964,7,74018,503,3496,0.10189987622506134,1,0,1,10,0
2,2,3,1,7,1348,7,66410,727,1246,0.1256955982641032,0,0,1,8,0
1,2,0,1,6,1751,6,86261,582,1750,0.190569000068652,0,0,1,6,0
2,2,0,0,11,1599,22,90121,567,5874,0.1393368088924017,0,0,1,2,0
2,0,0,2,1,2080,22,99122,656,4093,0.18292750610916278,0,0,1,5,0
0,1,1,1,18,1644,9,72476,695,4743,0.19798496921995207,0,0,1,0,0
1,3,0,2,10,1461,6,79440,540,2725,0.08744736661349894,0,0,1,2,0
1,1,0,1,28,2851,2,45358,711,3866,0.08065489426734734,1,0,1,7,0
5,8,3,5,15,2603,16,116929,821,6160,0.19099394363037436,1,0,1,6,1
1,1,0,0,17,2533,24,80938,658,3994,0.10070606859826145,0,0,1,13,0
1,1,0,1,18,1498,23,80248,576,1785,0.101741982384682,0,0,1,8,0
12,6,2,2,40,2704,12,84331,801,6583,0.2303763160620983,1,0,1,7,1
2,1,0,0,5,1786,8,85498,509,3790,0.17789168257516635,0,0,1,5,0
1,0,0,0,28,2872,7,76715,682,5314,0.20075557234079333,0,0,1,8,0
5,1,1,2,15,2351,23,83659,666,4358,0.2152105436684642,0,0,1,2,0
3,1,1,2,1,1806,7,81552,597,4955,0.15908123185054104,0,0,1,9,0
3,0,0,3,15,2640,16,38143,653,2349,0.08653622267023361,0,0,1,2,0
4,2,0,1,29,2808,10,54890,725,4644,0.1444642607068281,1,0,1,0,0
1,1,0,0,25,3152,10,44037,719,4349,0.08931292432474289,1,0,1,6,0
1,1,0,0,18,2362,1,34466,676,3979,0.1895730968618593,0,0,1,8,0
4,0,1,0,29,2507,1,75771,727,3583,0.08777373409042506,1,0,1,10,0
1,3,1,1,36,1245,21,31905,602,4145,0.19528222285744473,0,0,1,4,0
1,0,1,0,28,1987,9,46567,636,4599,0.1410982259282591,0,0,1,1,0
2,1,1,0,37,3192,1,67736,579,4574,0.10799952099794018,0,0,1,3,0
4,0,0,1,32,2817,10,99227,702,3023,0.17526652837596784,0,0,1,9,0
3,2,1,0,16,2685,3,58982,553,4995,0.19473196912203963,0,1,1,5,0
3,0,0,0,14,1447,5,95263,527,3375,0.1879297004188954,0,0,1,3,0
2,4,1,1,5,3281,23,91295,555,5838,0.13130034618576578,0,0,1,9,0
1,0,1,0,30,3230,18,71872,615,3200,0.13308596514368062,1,0,1,4,0
2,0,0,0,35,3092,2,58379,552,5551,0.08337609884760168,0,0,0,0,0
1,1,0,1,35,3493,24,94250,691,4426,0.11581884074711862,0,0,1,4,0
1,1,2,1,2,1293,12,95067,741,3991,0.16060659080926626,0,0,1,1,0
4,2,0,1,24,2352,0,36910,657,5364,0.14651423601719527,1,0,0,11,0
0,1,1,2,8,3138,16,90394,574,2930,0.08113550445283711,0,0,1,10,0
1,1,0,1,15,1361,10,38193,643,1079,0.11651389150086529,1,0,1,8,0
1,1,1,0,17,1889,4,88256,542,5677,0.20228315349043513,1,0,1,5,0
2,1,0,0,16,1128,1,74333,582,4421,0.09423478635981965,1,0,1,8,0
1,0,0,2,33,2280,9,70549,508,2563,0.20268932975944404,0,0,1,10,0
6,6,1,3,16,3913,15,82416,761,6652,0.17913916996435,0,0,1,19,1
3,2,0,3,4,1416,3,99053,711,4776,0.1485123614420869,0,0,1,1,0
3,1,1,0,36,2706,10,45878,689,2124,0.19558902784523524,0,0,1,4,0
3,0,1,1,4,1640,14,73155,665,2255,0.12426646282308859,0,0,1,13,0
8,12,6,5,39,1676,24,125250,776,6420,0.2366898210845101,0,1,1,13,1
2,3,0,1,18,2780,16,55008,630,4437,0.19133349049343085,0,0,1,14,0
10,5,2,5,43,3075,23,75040,749,4238,0.2369743533285137,1,1,1,7,1
1,1,0,2,12,2132,13,43213,656,2339,0.2182147122949747,0,0,1,8,0
0,1,0,0,11,1487,3,45732,708,4212,0.21069710145995113,0,1,1,0,0
4,1,0,0,34,1203,13,41867,665,5454,0.1861852129336139,0,0,1,14,0
4,1,2,0,28,1320,2,50796,643,1327,0.17673478503319287,0,0,1,12,0
2,2,1,1,30,2435,14,56851,615,5554,0.11613178538362166,0,0,1,6,0
0,0,0,1,20,1571,23,98650,635,2629,0.1840462096222606,0,0,1,10,0
3,0,1,1,27,2929,3,64302,630,2631,0.14125401829486944,0,0,1,12,0
14,9,2,2,38,2845,12,89564,663,6608,0.127221140353394,0,0,1,3,1
5,1,0,3,19,3430,21,37191,638,1399,0.18787787225582037,0,0,0,13,0
0,3,2,2,5,3132,3,96626,581,4627,0.17034706353664053,1,0,1,11,0
2,1,0,1,3,1479,6,63829,531,4639,0.11618052686256401,1,0,1,13,0
0,1,2,2,36,1377,6,60827,545,5668,0.1648152385170522,0,0,1,14,0
2,1,0,0,29,2420,3,37996,526,4387,0.11905649353094609,1,0,1,5,0
1,1,1,2,3,2485,18,30841,583,3806,0.18507952885691206,0,0,1,13,0
16,10,4,5,27,3011,22,95927,736,4054,0.17595694084649247,0,1,1,5,1
5,0,1,1,4,3267,13,53497,628,4316,0.21417427940509615,0,0,1,1,0
0,2,1,2,6,2386,21,38324,693,4949,0.1054344099474678,1,0,0,7,0
4,0,0,1,8,2501,12,73436,645,3093,0.11899203100686484,1,0,1,7,0
3,3,1,2,1,1039,4,74505,655,3265,0.11813473341283262,0,0,1,11,0
4,0,0,1,15,2566,16,55364,542,4540,0.14668983001116234,0,0,1,1,0
5,1,0,1,38,1617,12,82027,567,1159,0.19170147116040148,0,0,1,11,0
